source,mid,mis,tweet_id,label,auto
news_url,859,Doctors are encouraged by hospitals and AMA to overcount COVID-19 deaths.,1255145631108096001,favor,False
keywords,859,Doctors are encouraged by hospitals and AMA to overcount COVID-19 deaths.,1248767489099444225,favor,False
keywords,859,Doctors are encouraged by hospitals and AMA to overcount COVID-19 deaths.,1256626935104335873,favor,False
news_url,859,Doctors are encouraged by hospitals and AMA to overcount COVID-19 deaths.,1257725161358458883,favor,False
news_url,859,Doctors are encouraged by hospitals and AMA to overcount COVID-19 deaths.,1254362165974306818,favor,False
news_url,859,Doctors are encouraged by hospitals and AMA to overcount COVID-19 deaths.,1254238099367919619,favor,False
news_url,859,Doctors are encouraged by hospitals and AMA to overcount COVID-19 deaths.,1257793666669658114,favor,False
news_url,859,Doctors are encouraged by hospitals and AMA to overcount COVID-19 deaths.,1254904182231822336,favor,False
news_url,859,Doctors are encouraged by hospitals and AMA to overcount COVID-19 deaths.,1254194235433193472,favor,False
news_url,859,Doctors are encouraged by hospitals and AMA to overcount COVID-19 deaths.,1254139679814946818,neither,False
news_url,859,Doctors are encouraged by hospitals and AMA to overcount COVID-19 deaths.,1257689280635437058,neither,False
news_url,859,Doctors are encouraged by hospitals and AMA to overcount COVID-19 deaths.,1257811178090147841,favor,False
keywords,866,Two physicians Daniel Erickson and Artin Massihi claim that COVID-19 is similar to the flu in terms of prevalence and mortality.,1254955101841616897,favor,False
fact_check_url,866,Two physicians Daniel Erickson and Artin Massihi claim that COVID-19 is similar to the flu in terms of prevalence and mortality.,1257493517678477312,against,True
news_url,866,Two physicians Daniel Erickson and Artin Massihi claim that COVID-19 is similar to the flu in terms of prevalence and mortality.,1256770876227403777,favor,False
fact_check_url,866,Two physicians Daniel Erickson and Artin Massihi claim that COVID-19 is similar to the flu in terms of prevalence and mortality.,1257493589275238402,against,True
news_url,866,Two physicians Daniel Erickson and Artin Massihi claim that COVID-19 is similar to the flu in terms of prevalence and mortality.,1254423757353074690,neither,False
news_url,866,Two physicians Daniel Erickson and Artin Massihi claim that COVID-19 is similar to the flu in terms of prevalence and mortality.,1256981144903520256,neither,False
news_url,866,Two physicians Daniel Erickson and Artin Massihi claim that COVID-19 is similar to the flu in terms of prevalence and mortality.,1254977062869360641,favor,False
news_url,866,Two physicians Daniel Erickson and Artin Massihi claim that COVID-19 is similar to the flu in terms of prevalence and mortality.,1265623767939776513,favor,False
keywords,866,Two physicians Daniel Erickson and Artin Massihi claim that COVID-19 is similar to the flu in terms of prevalence and mortality.,1253440695429447684,favor,False
news_url,866,Two physicians Daniel Erickson and Artin Massihi claim that COVID-19 is similar to the flu in terms of prevalence and mortality.,1257571727699087360,favor,False
news_url,866,Two physicians Daniel Erickson and Artin Massihi claim that COVID-19 is similar to the flu in terms of prevalence and mortality.,1254341584897880064,neither,False
keywords,866,Two physicians Daniel Erickson and Artin Massihi claim that COVID-19 is similar to the flu in terms of prevalence and mortality.,1254536964541300736,favor,False
news_url,866,Two physicians Daniel Erickson and Artin Massihi claim that COVID-19 is similar to the flu in terms of prevalence and mortality.,1254762989779066882,favor,False
fact_check_url,866,Two physicians Daniel Erickson and Artin Massihi claim that COVID-19 is similar to the flu in terms of prevalence and mortality.,1260427944234795009,against,True
fact_check_url,866,Two physicians Daniel Erickson and Artin Massihi claim that COVID-19 is similar to the flu in terms of prevalence and mortality.,1257479785296494593,against,True
news_url,866,Two physicians Daniel Erickson and Artin Massihi claim that COVID-19 is similar to the flu in terms of prevalence and mortality.,1254262801645727749,favor,False
fact_check_url,866,Two physicians Daniel Erickson and Artin Massihi claim that COVID-19 is similar to the flu in terms of prevalence and mortality.,1257401318404169731,against,True
news_url,866,Two physicians Daniel Erickson and Artin Massihi claim that COVID-19 is similar to the flu in terms of prevalence and mortality.,1256702309326704640,neither,False
keywords,866,Two physicians Daniel Erickson and Artin Massihi claim that COVID-19 is similar to the flu in terms of prevalence and mortality.,1254005471020593152,favor,False
keywords,866,Two physicians Daniel Erickson and Artin Massihi claim that COVID-19 is similar to the flu in terms of prevalence and mortality.,1255937336141062147,favor,False
keywords,866,Two physicians Daniel Erickson and Artin Massihi claim that COVID-19 is similar to the flu in terms of prevalence and mortality.,1255325843783630849,favor,False
news_url,866,Two physicians Daniel Erickson and Artin Massihi claim that COVID-19 is similar to the flu in terms of prevalence and mortality.,1254820781877596161,favor,False
fact_check_url,866,Two physicians Daniel Erickson and Artin Massihi claim that COVID-19 is similar to the flu in terms of prevalence and mortality.,1257385228957597698,against,True
keywords,866,Two physicians Daniel Erickson and Artin Massihi claim that COVID-19 is similar to the flu in terms of prevalence and mortality.,1286464503488503808,against,False
keywords,866,Two physicians Daniel Erickson and Artin Massihi claim that COVID-19 is similar to the flu in terms of prevalence and mortality.,1255502148613406723,against,False
fact_check_url,866,Two physicians Daniel Erickson and Artin Massihi claim that COVID-19 is similar to the flu in terms of prevalence and mortality.,1257529735610904576,against,True
news_url,866,Two physicians Daniel Erickson and Artin Massihi claim that COVID-19 is similar to the flu in terms of prevalence and mortality.,1254813808457064451,favor,False
fact_check_url,866,Two physicians Daniel Erickson and Artin Massihi claim that COVID-19 is similar to the flu in terms of prevalence and mortality.,1257714239432560640,against,True
keywords,866,Two physicians Daniel Erickson and Artin Massihi claim that COVID-19 is similar to the flu in terms of prevalence and mortality.,1256249247604846592,favor,False
fact_check_url,876,The biological lab in Wuhan where the COVID-19 virus was created was funded by President Barak Hussein Obama in 2015 to the tune of $3800000 American dollars!,1336129575403839490,against,True
fact_check_url,876,The biological lab in Wuhan where the COVID-19 virus was created was funded by President Barak Hussein Obama in 2015 to the tune of $3800000 American dollars!,1324408896946085896,against,True
keywords,876,The biological lab in Wuhan where the COVID-19 virus was created was funded by President Barak Hussein Obama in 2015 to the tune of $3800000 American dollars!,1250350702104162304,favor,False
fact_check_url,876,The biological lab in Wuhan where the COVID-19 virus was created was funded by President Barak Hussein Obama in 2015 to the tune of $3800000 American dollars!,1279782177279037440,against,True
keywords,876,The biological lab in Wuhan where the COVID-19 virus was created was funded by President Barak Hussein Obama in 2015 to the tune of $3800000 American dollars!,1252339621310103560,favor,False
keywords,876,The biological lab in Wuhan where the COVID-19 virus was created was funded by President Barak Hussein Obama in 2015 to the tune of $3800000 American dollars!,1257713633649479681,favor,False
keywords,876,The biological lab in Wuhan where the COVID-19 virus was created was funded by President Barak Hussein Obama in 2015 to the tune of $3800000 American dollars!,1253604020641382400,favor,False
keywords,876,The biological lab in Wuhan where the COVID-19 virus was created was funded by President Barak Hussein Obama in 2015 to the tune of $3800000 American dollars!,1277039612083548162,favor,False
keywords,876,The biological lab in Wuhan where the COVID-19 virus was created was funded by President Barak Hussein Obama in 2015 to the tune of $3800000 American dollars!,1252690699255984128,favor,False
keywords,876,The biological lab in Wuhan where the COVID-19 virus was created was funded by President Barak Hussein Obama in 2015 to the tune of $3800000 American dollars!,1260194186097315841,favor,False
keywords,876,The biological lab in Wuhan where the COVID-19 virus was created was funded by President Barak Hussein Obama in 2015 to the tune of $3800000 American dollars!,1276137285210255361,favor,False
keywords,876,The biological lab in Wuhan where the COVID-19 virus was created was funded by President Barak Hussein Obama in 2015 to the tune of $3800000 American dollars!,1251542469050871812,favor,False
keywords,876,The biological lab in Wuhan where the COVID-19 virus was created was funded by President Barak Hussein Obama in 2015 to the tune of $3800000 American dollars!,1251089781397893122,favor,False
keywords,876,The biological lab in Wuhan where the COVID-19 virus was created was funded by President Barak Hussein Obama in 2015 to the tune of $3800000 American dollars!,1254556077980553219,against,False
keywords,876,The biological lab in Wuhan where the COVID-19 virus was created was funded by President Barak Hussein Obama in 2015 to the tune of $3800000 American dollars!,1254832882885038081,neither,False
keywords,876,The biological lab in Wuhan where the COVID-19 virus was created was funded by President Barak Hussein Obama in 2015 to the tune of $3800000 American dollars!,1258377035602255873,favor,False
keywords,876,The biological lab in Wuhan where the COVID-19 virus was created was funded by President Barak Hussein Obama in 2015 to the tune of $3800000 American dollars!,1306205712859762688,favor,False
keywords,876,The biological lab in Wuhan where the COVID-19 virus was created was funded by President Barak Hussein Obama in 2015 to the tune of $3800000 American dollars!,1281591202656268288,favor,False
fact_check_url,876,The biological lab in Wuhan where the COVID-19 virus was created was funded by President Barak Hussein Obama in 2015 to the tune of $3800000 American dollars!,1304214558878261248,against,True
keywords,876,The biological lab in Wuhan where the COVID-19 virus was created was funded by President Barak Hussein Obama in 2015 to the tune of $3800000 American dollars!,1257170611631280128,favor,False
keywords,889,"The CDC quietly updated the COVID-19 number to admit that only 6% of all the 153,504 deaths recorded actually died from Covid.",1300913757934161920,favor,False
fact_check_url,889,"The CDC quietly updated the COVID-19 number to admit that only 6% of all the 153,504 deaths recorded actually died from Covid.",1310271873515569153,against,True
fact_check_url,889,"The CDC quietly updated the COVID-19 number to admit that only 6% of all the 153,504 deaths recorded actually died from Covid.",1342929714621673472,against,True
fact_check_url,889,"The CDC quietly updated the COVID-19 number to admit that only 6% of all the 153,504 deaths recorded actually died from Covid.",1300910078816669702,against,True
keywords,889,"The CDC quietly updated the COVID-19 number to admit that only 6% of all the 153,504 deaths recorded actually died from Covid.",1300446145798340608,favor,False
news_url,889,"The CDC quietly updated the COVID-19 number to admit that only 6% of all the 153,504 deaths recorded actually died from Covid.",1300427830153674757,favor,False
fact_check_url,889,"The CDC quietly updated the COVID-19 number to admit that only 6% of all the 153,504 deaths recorded actually died from Covid.",1305600469763371008,against,True
keywords,889,"The CDC quietly updated the COVID-19 number to admit that only 6% of all the 153,504 deaths recorded actually died from Covid.",1300056814252224513,favor,False
fact_check_url,889,"The CDC quietly updated the COVID-19 number to admit that only 6% of all the 153,504 deaths recorded actually died from Covid.",1303293865521274880,against,True
fact_check_url,889,"The CDC quietly updated the COVID-19 number to admit that only 6% of all the 153,504 deaths recorded actually died from Covid.",1301204573206523904,against,True
keywords,889,"The CDC quietly updated the COVID-19 number to admit that only 6% of all the 153,504 deaths recorded actually died from Covid.",1311918824204070912,against,False
news_url,889,"The CDC quietly updated the COVID-19 number to admit that only 6% of all the 153,504 deaths recorded actually died from Covid.",1299880662195777537,favor,False
keywords,889,"The CDC quietly updated the COVID-19 number to admit that only 6% of all the 153,504 deaths recorded actually died from Covid.",1300192842422329350,favor,False
news_url,889,"The CDC quietly updated the COVID-19 number to admit that only 6% of all the 153,504 deaths recorded actually died from Covid.",1300150227664547841,favor,False
fact_check_url,889,"The CDC quietly updated the COVID-19 number to admit that only 6% of all the 153,504 deaths recorded actually died from Covid.",1301303715245289473,against,True
news_url,889,"The CDC quietly updated the COVID-19 number to admit that only 6% of all the 153,504 deaths recorded actually died from Covid.",1300149477295239175,favor,False
news_url,889,"The CDC quietly updated the COVID-19 number to admit that only 6% of all the 153,504 deaths recorded actually died from Covid.",1300627614411890688,favor,False
news_url,889,"The CDC quietly updated the COVID-19 number to admit that only 6% of all the 153,504 deaths recorded actually died from Covid.",1300160523791511552,favor,False
keywords,889,"The CDC quietly updated the COVID-19 number to admit that only 6% of all the 153,504 deaths recorded actually died from Covid.",1304671998837239808,favor,False
keywords,889,"The CDC quietly updated the COVID-19 number to admit that only 6% of all the 153,504 deaths recorded actually died from Covid.",1299916214840340480,favor,False
keywords,889,"The CDC quietly updated the COVID-19 number to admit that only 6% of all the 153,504 deaths recorded actually died from Covid.",1364702700236140546,favor,False
keywords,889,"The CDC quietly updated the COVID-19 number to admit that only 6% of all the 153,504 deaths recorded actually died from Covid.",1302851283166965760,favor,False
keywords,889,"The CDC quietly updated the COVID-19 number to admit that only 6% of all the 153,504 deaths recorded actually died from Covid.",1330270709910802436,favor,False
keywords,893,WHO coronavirus PCR test primer sequence is found in all human DNA; this means that the WHO test kits should find a positive result in all humans.,1327338852718096394,favor,False
news_url,893,WHO coronavirus PCR test primer sequence is found in all human DNA; this means that the WHO test kits should find a positive result in all humans.,1316981748367003648,favor,False
news_url,893,WHO coronavirus PCR test primer sequence is found in all human DNA; this means that the WHO test kits should find a positive result in all humans.,1298592077132038144,favor,False
news_url,893,WHO coronavirus PCR test primer sequence is found in all human DNA; this means that the WHO test kits should find a positive result in all humans.,1303062940325572608,favor,False
keywords,893,WHO coronavirus PCR test primer sequence is found in all human DNA; this means that the WHO test kits should find a positive result in all humans.,1297126717958639616,favor,False
fact_check_url,893,WHO coronavirus PCR test primer sequence is found in all human DNA; this means that the WHO test kits should find a positive result in all humans.,1301221771857756160,against,True
news_url,893,WHO coronavirus PCR test primer sequence is found in all human DNA; this means that the WHO test kits should find a positive result in all humans.,1296401867916877827,favor,False
keywords,893,WHO coronavirus PCR test primer sequence is found in all human DNA; this means that the WHO test kits should find a positive result in all humans.,1297176004172099584,favor,False
fact_check_url,893,WHO coronavirus PCR test primer sequence is found in all human DNA; this means that the WHO test kits should find a positive result in all humans.,1313734396210565121,against,True
news_url,893,WHO coronavirus PCR test primer sequence is found in all human DNA; this means that the WHO test kits should find a positive result in all humans.,1303833119502540800,favor,False
news_url,893,WHO coronavirus PCR test primer sequence is found in all human DNA; this means that the WHO test kits should find a positive result in all humans.,1296264115124494336,neither,False
news_url,893,WHO coronavirus PCR test primer sequence is found in all human DNA; this means that the WHO test kits should find a positive result in all humans.,1302663247410139139,neither,False
fact_check_url,893,WHO coronavirus PCR test primer sequence is found in all human DNA; this means that the WHO test kits should find a positive result in all humans.,1318869906826416129,against,True
keywords,893,WHO coronavirus PCR test primer sequence is found in all human DNA; this means that the WHO test kits should find a positive result in all humans.,1296292212406444033,favor,False
news_url,893,WHO coronavirus PCR test primer sequence is found in all human DNA; this means that the WHO test kits should find a positive result in all humans.,1298724758255673344,favor,False
fact_check_url,893,WHO coronavirus PCR test primer sequence is found in all human DNA; this means that the WHO test kits should find a positive result in all humans.,1300467644286599168,against,True
fact_check_url,893,WHO coronavirus PCR test primer sequence is found in all human DNA; this means that the WHO test kits should find a positive result in all humans.,1306912659305103360,against,True
fact_check_url,893,WHO coronavirus PCR test primer sequence is found in all human DNA; this means that the WHO test kits should find a positive result in all humans.,1318861894745280512,against,True
fact_check_url,893,WHO coronavirus PCR test primer sequence is found in all human DNA; this means that the WHO test kits should find a positive result in all humans.,1307603512658984961,against,True
news_url,893,WHO coronavirus PCR test primer sequence is found in all human DNA; this means that the WHO test kits should find a positive result in all humans.,1308154754170843136,favor,False
news_url,893,WHO coronavirus PCR test primer sequence is found in all human DNA; this means that the WHO test kits should find a positive result in all humans.,1297127872679890944,neither,False
keywords,893,WHO coronavirus PCR test primer sequence is found in all human DNA; this means that the WHO test kits should find a positive result in all humans.,1302948322269966342,favor,False
fact_check_url,893,WHO coronavirus PCR test primer sequence is found in all human DNA; this means that the WHO test kits should find a positive result in all humans.,1318870871742828545,against,True
news_url,893,WHO coronavirus PCR test primer sequence is found in all human DNA; this means that the WHO test kits should find a positive result in all humans.,1305612460418895875,neither,False
keywords,893,WHO coronavirus PCR test primer sequence is found in all human DNA; this means that the WHO test kits should find a positive result in all humans.,1298403225045934080,favor,False
news_url,893,WHO coronavirus PCR test primer sequence is found in all human DNA; this means that the WHO test kits should find a positive result in all humans.,1298383826264236035,neither,False
fact_check_url,893,WHO coronavirus PCR test primer sequence is found in all human DNA; this means that the WHO test kits should find a positive result in all humans.,1301221964007321601,against,True
news_url,893,WHO coronavirus PCR test primer sequence is found in all human DNA; this means that the WHO test kits should find a positive result in all humans.,1305773601090678784,neither,False
keywords,894,Governor of Maine orders restaurant staff to wear COVID visors like dog cones.,1296570466971389952,favor,False
news_url,894,Governor of Maine orders restaurant staff to wear COVID visors like dog cones.,1296853889724092421,favor,False
news_url,894,Governor of Maine orders restaurant staff to wear COVID visors like dog cones.,1298966280804986880,favor,False
keywords,894,Governor of Maine orders restaurant staff to wear COVID visors like dog cones.,1296494745284259840,favor,False
news_url,894,Governor of Maine orders restaurant staff to wear COVID visors like dog cones.,1313033613190017024,favor,False
news_url,894,Governor of Maine orders restaurant staff to wear COVID visors like dog cones.,1314372594280300544,favor,False
keywords,894,Governor of Maine orders restaurant staff to wear COVID visors like dog cones.,1297176476828045312,favor,False
news_url,894,Governor of Maine orders restaurant staff to wear COVID visors like dog cones.,1297953430342860801,favor,False
keywords,894,Governor of Maine orders restaurant staff to wear COVID visors like dog cones.,1296625830978879490,against,False
news_url,894,Governor of Maine orders restaurant staff to wear COVID visors like dog cones.,1296812836413480961,favor,False
news_url,894,Governor of Maine orders restaurant staff to wear COVID visors like dog cones.,1301504343166922752,favor,False
news_url,894,Governor of Maine orders restaurant staff to wear COVID visors like dog cones.,1350903274602422278,favor,False
news_url,894,Governor of Maine orders restaurant staff to wear COVID visors like dog cones.,1297993707434594304,favor,False
news_url,894,Governor of Maine orders restaurant staff to wear COVID visors like dog cones.,1296512082439884801,favor,False
news_url,894,Governor of Maine orders restaurant staff to wear COVID visors like dog cones.,1296788307456794624,favor,False
keywords,894,Governor of Maine orders restaurant staff to wear COVID visors like dog cones.,1296826565981077506,favor,False
keywords,894,Governor of Maine orders restaurant staff to wear COVID visors like dog cones.,1296490633692160001,favor,False
news_url,894,Governor of Maine orders restaurant staff to wear COVID visors like dog cones.,1297111095220600832,favor,False
keywords,894,Governor of Maine orders restaurant staff to wear COVID visors like dog cones.,1296581204687360000,favor,False
news_url,894,Governor of Maine orders restaurant staff to wear COVID visors like dog cones.,1296580842052030464,favor,False
news_url,894,Governor of Maine orders restaurant staff to wear COVID visors like dog cones.,1296533395741302790,favor,False
keywords,894,Governor of Maine orders restaurant staff to wear COVID visors like dog cones.,1296852943908478976,favor,False
keywords,894,Governor of Maine orders restaurant staff to wear COVID visors like dog cones.,1296873874840322048,favor,False
news_url,894,Governor of Maine orders restaurant staff to wear COVID visors like dog cones.,1314105417883176961,favor,False
news_url,894,Governor of Maine orders restaurant staff to wear COVID visors like dog cones.,1297690098406891520,favor,False
news_url,894,Governor of Maine orders restaurant staff to wear COVID visors like dog cones.,1314688479700414465,neither,False
keywords,905,"A large, country-randomized controlled trial with 2.7 billion people shows that COVID-19 patients treated with hydroxychloroquine have a 79.1% lower death rate.",1291043865982533633,favor,False
fact_check_url,905,"A large, country-randomized controlled trial with 2.7 billion people shows that COVID-19 patients treated with hydroxychloroquine have a 79.1% lower death rate.",1297989548585005056,against,True
keywords,905,"A large, country-randomized controlled trial with 2.7 billion people shows that COVID-19 patients treated with hydroxychloroquine have a 79.1% lower death rate.",1291197832469401602,favor,False
keywords,905,"A large, country-randomized controlled trial with 2.7 billion people shows that COVID-19 patients treated with hydroxychloroquine have a 79.1% lower death rate.",1291044486861197314,favor,False
fact_check_url,905,"A large, country-randomized controlled trial with 2.7 billion people shows that COVID-19 patients treated with hydroxychloroquine have a 79.1% lower death rate.",1295767762388815873,against,True
news_url,905,"A large, country-randomized controlled trial with 2.7 billion people shows that COVID-19 patients treated with hydroxychloroquine have a 79.1% lower death rate.",1310204725661495296,favor,False
keywords,905,"A large, country-randomized controlled trial with 2.7 billion people shows that COVID-19 patients treated with hydroxychloroquine have a 79.1% lower death rate.",1294198093848748032,favor,False
keywords,905,"A large, country-randomized controlled trial with 2.7 billion people shows that COVID-19 patients treated with hydroxychloroquine have a 79.1% lower death rate.",1291198691664003073,favor,False
keywords,905,"A large, country-randomized controlled trial with 2.7 billion people shows that COVID-19 patients treated with hydroxychloroquine have a 79.1% lower death rate.",1291360048422297607,favor,False
news_url,905,"A large, country-randomized controlled trial with 2.7 billion people shows that COVID-19 patients treated with hydroxychloroquine have a 79.1% lower death rate.",1297154882479296512,favor,False
keywords,905,"A large, country-randomized controlled trial with 2.7 billion people shows that COVID-19 patients treated with hydroxychloroquine have a 79.1% lower death rate.",1292498761852231680,favor,False
keywords,905,"A large, country-randomized controlled trial with 2.7 billion people shows that COVID-19 patients treated with hydroxychloroquine have a 79.1% lower death rate.",1291080562493591552,favor,False
keywords,905,"A large, country-randomized controlled trial with 2.7 billion people shows that COVID-19 patients treated with hydroxychloroquine have a 79.1% lower death rate.",1291497340243791873,favor,False
news_url,905,"A large, country-randomized controlled trial with 2.7 billion people shows that COVID-19 patients treated with hydroxychloroquine have a 79.1% lower death rate.",1292747630125240321,against,False
keywords,905,"A large, country-randomized controlled trial with 2.7 billion people shows that COVID-19 patients treated with hydroxychloroquine have a 79.1% lower death rate.",1291892927904362496,favor,False
news_url,905,"A large, country-randomized controlled trial with 2.7 billion people shows that COVID-19 patients treated with hydroxychloroquine have a 79.1% lower death rate.",1305892801767501837,favor,False
news_url,905,"A large, country-randomized controlled trial with 2.7 billion people shows that COVID-19 patients treated with hydroxychloroquine have a 79.1% lower death rate.",1299037011534372864,favor,False
news_url,905,"A large, country-randomized controlled trial with 2.7 billion people shows that COVID-19 patients treated with hydroxychloroquine have a 79.1% lower death rate.",1318983960010100736,neither,False
news_url,905,"A large, country-randomized controlled trial with 2.7 billion people shows that COVID-19 patients treated with hydroxychloroquine have a 79.1% lower death rate.",1339973980120379394,favor,False
fact_check_url,905,"A large, country-randomized controlled trial with 2.7 billion people shows that COVID-19 patients treated with hydroxychloroquine have a 79.1% lower death rate.",1298319766806044675,favor,False
news_url,905,"A large, country-randomized controlled trial with 2.7 billion people shows that COVID-19 patients treated with hydroxychloroquine have a 79.1% lower death rate.",1296455295284248577,favor,False
news_url,905,"A large, country-randomized controlled trial with 2.7 billion people shows that COVID-19 patients treated with hydroxychloroquine have a 79.1% lower death rate.",1337463160698150913,favor,False
news_url,905,"A large, country-randomized controlled trial with 2.7 billion people shows that COVID-19 patients treated with hydroxychloroquine have a 79.1% lower death rate.",1300958140272439307,favor,False
news_url,905,"A large, country-randomized controlled trial with 2.7 billion people shows that COVID-19 patients treated with hydroxychloroquine have a 79.1% lower death rate.",1291423662860574720,favor,False
fact_check_url,905,"A large, country-randomized controlled trial with 2.7 billion people shows that COVID-19 patients treated with hydroxychloroquine have a 79.1% lower death rate.",1295701763580985344,against,True
fact_check_url,905,"A large, country-randomized controlled trial with 2.7 billion people shows that COVID-19 patients treated with hydroxychloroquine have a 79.1% lower death rate.",1295596164079730688,against,True
keywords,914,"The former Republican presidential candidate Herman Cain died of colon cancer, not COVID-19.",1288992080576917504,neither,False
keywords,914,"The former Republican presidential candidate Herman Cain died of colon cancer, not COVID-19.",1303829370931421185,favor,False
fact_check_url,914,"The former Republican presidential candidate Herman Cain died of colon cancer, not COVID-19.",1311707639827632128,against,True
fact_check_url,914,"The former Republican presidential candidate Herman Cain died of colon cancer, not COVID-19.",1300410218954842112,against,True
fact_check_url,914,"The former Republican presidential candidate Herman Cain died of colon cancer, not COVID-19.",1299377138911633408,against,True
keywords,914,"The former Republican presidential candidate Herman Cain died of colon cancer, not COVID-19.",1288897930259300358,neither,False
keywords,914,"The former Republican presidential candidate Herman Cain died of colon cancer, not COVID-19.",1288881026077425664,favor,False
keywords,914,"The former Republican presidential candidate Herman Cain died of colon cancer, not COVID-19.",1288919589812928517,favor,False
fact_check_url,914,"The former Republican presidential candidate Herman Cain died of colon cancer, not COVID-19.",1299856868496543744,against,True
fact_check_url,914,"The former Republican presidential candidate Herman Cain died of colon cancer, not COVID-19.",1297261200091357188,against,True
keywords,914,"The former Republican presidential candidate Herman Cain died of colon cancer, not COVID-19.",1289148176335740929,against,False
keywords,914,"The former Republican presidential candidate Herman Cain died of colon cancer, not COVID-19.",1313337966303952898,favor,False
keywords,914,"The former Republican presidential candidate Herman Cain died of colon cancer, not COVID-19.",1288968197195075585,favor,False
keywords,914,"The former Republican presidential candidate Herman Cain died of colon cancer, not COVID-19.",1288959816581427208,against,False
keywords,914,"The former Republican presidential candidate Herman Cain died of colon cancer, not COVID-19.",1288890695718178821,against,False
fact_check_url,914,"The former Republican presidential candidate Herman Cain died of colon cancer, not COVID-19.",1329943933934211074,against,True
keywords,914,"The former Republican presidential candidate Herman Cain died of colon cancer, not COVID-19.",1288874558347333633,favor,False
keywords,914,"The former Republican presidential candidate Herman Cain died of colon cancer, not COVID-19.",1288845958881644546,against,False
keywords,914,"The former Republican presidential candidate Herman Cain died of colon cancer, not COVID-19.",1289172829426946055,favor,False
keywords,914,"The former Republican presidential candidate Herman Cain died of colon cancer, not COVID-19.",1289016500766949376,favor,False
keywords,914,"The former Republican presidential candidate Herman Cain died of colon cancer, not COVID-19.",1293722105880743936,neither,False
fact_check_url,914,"The former Republican presidential candidate Herman Cain died of colon cancer, not COVID-19.",1313627492410818560,against,True
fact_check_url,922,5G generates coronavirus in human skin cells.,1288834895775772673,against,True
keywords,922,5G generates coronavirus in human skin cells.,1263180683456974851,favor,False
keywords,922,5G generates coronavirus in human skin cells.,1286033718339964928,favor,False
keywords,922,5G generates coronavirus in human skin cells.,1246885733174050819,favor,False
keywords,922,5G generates coronavirus in human skin cells.,1291067140506886144,against,False
news_url,922,5G generates coronavirus in human skin cells.,1286695459881328643,against,False
news_url,922,5G generates coronavirus in human skin cells.,1286669401006145549,favor,False
fact_check_url,922,5G generates coronavirus in human skin cells.,1288542867955351554,against,True
news_url,922,5G generates coronavirus in human skin cells.,1286033338944249856,favor,False
news_url,922,5G generates coronavirus in human skin cells.,1286730198617030658,favor,False
news_url,922,5G generates coronavirus in human skin cells.,1286424538570514439,neither,False
fact_check_url,922,5G generates coronavirus in human skin cells.,1289881449751961606,against,True
news_url,922,5G generates coronavirus in human skin cells.,1286669677326991361,neither,False
keywords,922,5G generates coronavirus in human skin cells.,1287195890558607365,favor,False
news_url,922,5G generates coronavirus in human skin cells.,1286352563558912002,favor,False
news_url,922,5G generates coronavirus in human skin cells.,1286210442176733186,favor,False
keywords,922,5G generates coronavirus in human skin cells.,1247008725287809029,neither,False
news_url,922,5G generates coronavirus in human skin cells.,1286640885925543936,favor,False
keywords,922,5G generates coronavirus in human skin cells.,1288089063589916674,favor,False
news_url,922,5G generates coronavirus in human skin cells.,1285972972776423424,neither,False
fact_check_url,922,5G generates coronavirus in human skin cells.,1291352344991498245,against,True
keywords,922,5G generates coronavirus in human skin cells.,1293494941558149120,against,False
fact_check_url,922,5G generates coronavirus in human skin cells.,1288868069226536961,against,True
fact_check_url,922,5G generates coronavirus in human skin cells.,1288548070360264705,against,True
keywords,927,US Education Secretary Betsy DeVos said children are stoppers of coronavirus.,1286763086892933127,favor,False
fact_check_url,927,US Education Secretary Betsy DeVos said children are stoppers of coronavirus.,1286273909155921920,against,True
keywords,927,US Education Secretary Betsy DeVos said children are stoppers of coronavirus.,1286428186486517760,favor,False
fact_check_url,927,US Education Secretary Betsy DeVos said children are stoppers of coronavirus.,1286297432083636229,against,True
fact_check_url,927,US Education Secretary Betsy DeVos said children are stoppers of coronavirus.,1286388703607185410,against,True
fact_check_url,927,US Education Secretary Betsy DeVos said children are stoppers of coronavirus.,1286743904004399105,against,True
fact_check_url,927,US Education Secretary Betsy DeVos said children are stoppers of coronavirus.,1286668803699617799,against,True
fact_check_url,927,US Education Secretary Betsy DeVos said children are stoppers of coronavirus.,1286233881906094082,against,True
fact_check_url,927,US Education Secretary Betsy DeVos said children are stoppers of coronavirus.,1286769915119177728,against,True
fact_check_url,927,US Education Secretary Betsy DeVos said children are stoppers of coronavirus.,1293760995152756742,against,True
fact_check_url,927,US Education Secretary Betsy DeVos said children are stoppers of coronavirus.,1286669511651758081,against,True
keywords,927,US Education Secretary Betsy DeVos said children are stoppers of coronavirus.,1286856863049494529,against,False
fact_check_url,927,US Education Secretary Betsy DeVos said children are stoppers of coronavirus.,1292487087573196800,against,True
fact_check_url,927,US Education Secretary Betsy DeVos said children are stoppers of coronavirus.,1286316936209432577,against,True
keywords,927,US Education Secretary Betsy DeVos said children are stoppers of coronavirus.,1286298353211506690,against,False
fact_check_url,927,US Education Secretary Betsy DeVos said children are stoppers of coronavirus.,1290470230171561985,against,True
fact_check_url,927,US Education Secretary Betsy DeVos said children are stoppers of coronavirus.,1288964813192704000,against,True
